#! FIELDS time cv
 0.000000 -1.158543
 0.509025 -1.181834
 1.018051 -1.292834
 1.527076 -1.287360
 2.036101 -1.221905
 2.545126 -1.224270
 3.054152 -1.246130
 3.563177 -1.224536
 4.072202 -1.222200
 4.581228 -1.198210
 5.090253 -1.253561
 5.599278 -1.304981
 6.108303 -1.251996
 6.617329 -1.247555
 7.126354 -1.266864
 7.635379 -1.241325
 8.144405 -1.256415
 8.653430 -1.245442
 9.162455 -1.307823
 9.671480 -1.200349
 10.180506 -1.267693
 10.689531 -1.258141
 11.198556 -1.266258
 11.707582 -1.258248
 12.216607 -1.243193
 12.725632 -1.220663
 13.234657 -1.213312
 13.743683 -1.209453
 14.252708 -1.209917
 14.761733 -1.313508
 15.270759 -1.240729
 15.779784 -1.172696
 16.288809 -1.210587
 16.797834 -1.277543
 17.306860 -1.286148
 17.815885 -1.299334
 18.324910 -1.223171
 18.833935 -1.216169
 19.342961 -1.292633
 19.851986 -1.267753
 20.361011 -1.238526
 20.870037 -1.195978
 21.379062 -1.311616
 21.888087 -1.257030
 22.397112 -1.266030
 22.906138 -1.247019
 23.415163 -1.167602
 23.924188 -1.227347
 24.433214 -1.216671
 24.942239 -1.235976
 25.451264 -1.269009
 25.960289 -1.312610
 26.469315 -1.227645
 26.978340 -1.231223
 27.487365 -1.250287
 27.996391 -1.276595
 28.505416 -1.288658
 29.014441 -1.258034
 29.523466 -1.296244
 30.032492 -1.258251
 30.541517 -1.238609
 31.050542 -1.236363
 31.559568 -1.187744
 32.068593 -1.224363
 32.577618 -1.248344
 33.086643 -1.261019
 33.595669 -1.283886
 34.104694 -1.231621
 34.613719 -1.210291
 35.122745 -1.267817
 35.631770 -1.242876
 36.140795 -1.329139
 36.649820 -1.251805
 37.158846 -1.363737
 37.667871 -1.357275
 38.176896 -1.256824
 38.685922 -1.198040
 39.194947 -1.220655
 39.703972 -1.219559
 40.212997 -1.197478
 40.722023 -1.234564
 41.231048 -1.243093
 41.740073 -1.165131
 42.249099 -1.194712
 42.758124 -1.285315
 43.267149 -1.338228
 43.776174 -1.192374
 44.285200 -1.167475
 44.794225 -1.304060
 45.303250 -1.281397
 45.812276 -1.287622
 46.321301 -1.269786
 46.830326 -1.225988
 47.339351 -1.250877
 47.848377 -1.228146
 48.357402 -1.219334
 48.866427 -1.266799
 49.375453 -1.237755
 49.884478 -1.252032
 50.393503 -1.272766
 50.902528 -1.250557
 51.411554 -1.247741
 51.920579 -1.226922
 52.429604 -1.252332
 52.938629 -1.243792
 53.447655 -1.259514
 53.956680 -1.238753
 54.465705 -1.293861
 54.974731 -1.273135
 55.483756 -1.164900
 55.992781 -1.202791
 56.501806 -1.313277
 57.010832 -1.275786
 57.519857 -1.236760
 58.028882 -1.194044
 58.537908 -1.249730
 59.046933 -1.234879
 59.555958 -1.240822
 60.064983 -1.220207
 60.574009 -1.257576
 61.083034 -1.205763
 61.592059 -1.252276
 62.101085 -1.280239
 62.610110 -1.268633
 63.119135 -1.291464
 63.628160 -1.266383
 64.137186 -1.233338
 64.646211 -1.260561
 65.155236 -1.193600
 65.664262 -1.255090
 66.173287 -1.280530
 66.682312 -1.310119
 67.191337 -1.226922
 67.700363 -1.199709
 68.209388 -1.281540
 68.718413 -1.250421
 69.227439 -1.258479
 69.736464 -1.262883
 70.245489 -1.235641
 70.754514 -1.221419
 71.263540 -1.236521
 71.772565 -1.295605
 72.281590 -1.294686
 72.790616 -1.212224
 73.299641 -1.229431
 73.808666 -1.276037
 74.317691 -1.205201
 74.826717 -1.175003
 75.335742 -1.236304
 75.844767 -1.284883
 76.353793 -1.241364
 76.862818 -1.211495
 77.371843 -1.249624
 77.880868 -1.235840
 78.389894 -1.267044
 78.898919 -1.288513
 79.407944 -1.295356
 79.916970 -1.242384
 80.425995 -1.199721
 80.935020 -1.230965
 81.444045 -1.237358
 81.953071 -1.253552
 82.462096 -1.208481
 82.971121 -1.196725
 83.480147 -1.257768
 83.989172 -1.240502
 84.498197 -1.178743
 85.007222 -1.241070
 85.516248 -1.274896
 86.025273 -1.238385
 86.534298 -1.250563
 87.043323 -1.213551
 87.552349 -1.274501
 88.061374 -1.268318
 88.570399 -1.289542
 89.079425 -1.193996
 89.588450 -1.146820
 90.097475 -1.258087
 90.606500 -1.325541
 91.115526 -1.236498
 91.624551 -1.186977
 92.133576 -1.217700
 92.642602 -1.280816
 93.151627 -1.215407
 93.660652 -1.234280
 94.169677 -1.199041
 94.678703 -1.218313
 95.187728 -1.223901
 95.696753 -1.268520
 96.205779 -1.229659
 96.714804 -1.168304
 97.223829 -1.262267
 97.732854 -1.305304
 98.241880 -1.208292
 98.750905 -1.235001
 99.259930 -1.273972
 99.768956 -1.267995
 100.277981 -1.254805
 100.787006 -1.194532
 101.296031 -1.243156
 101.805057 -1.212517
 102.314082 -1.208802
 102.823107 -1.174781
 103.332133 -1.316859
 103.841158 -1.305785
 104.350183 -1.276932
 104.859208 -1.174527
 105.368234 -1.263945
 105.877259 -1.277164
 106.386284 -1.233717
 106.895310 -1.242642
 107.404335 -1.241408
 107.913360 -1.257336
 108.422385 -1.225119
 108.931411 -1.258898
 109.440436 -1.305779
 109.949461 -1.195105
 110.458487 -1.229665
 110.967512 -1.248097
 111.476537 -1.261760
 111.985562 -1.213699
 112.494588 -1.204562
 113.003613 -1.258195
 113.512638 -1.267382
 114.021664 -1.198993
 114.530689 -1.267693
 115.039714 -1.302480
 115.548739 -1.265596
 116.057765 -1.242809
 116.566790 -1.214643
 117.075815 -1.239621
 117.584841 -1.233746
 118.093866 -1.223396
 118.602891 -1.297204
 119.111916 -1.255400
 119.620942 -1.174428
 120.129967 -1.202487
 120.638992 -1.223730
 121.148017 -1.220682
 121.657043 -1.269029
 122.166068 -1.211047
 122.675093 -1.230544
 123.184119 -1.245860
 123.693144 -1.193374
 124.202169 -1.171638
 124.711194 -1.238707
 125.220220 -1.241239
 125.729245 -1.296854
 126.238270 -1.320962
 126.747296 -1.259527
 127.256321 -1.186105
 127.765346 -1.332002
 128.274371 -1.339192
 128.783397 -1.286452
 129.292422 -1.264011
 129.801447 -1.215550
 130.310473 -1.259632
 130.819498 -1.272733
 131.328523 -1.182912
 131.837548 -1.242275
 132.346574 -1.253314
 132.855599 -1.223069
 133.364624 -1.260156
 133.873650 -1.274759
 134.382675 -1.233561
 134.891700 -1.184873
 135.400725 -1.231254
 135.909751 -1.328961
 136.418776 -1.362377
 136.927801 -1.161465
 137.436827 -1.184783
 137.945852 -1.229340
 138.454877 -1.278164
 138.963902 -1.229149
 139.472928 -1.253476
 139.981953 -1.285851
 140.490978 -1.279382
 141.000004 -1.216225
 141.509029 -1.268767
 142.018054 -1.248686
 142.527079 -1.198727
 143.036105 -1.214816
 143.545130 -1.272774
 144.054155 -1.230796
 144.563181 -1.230753
 145.072206 -1.244508
 145.581231 -1.249662
 146.090256 -1.268057
 146.599282 -1.266509
 147.108307 -1.218969
 147.617332 -1.225003
 148.126358 -1.255839
 148.635383 -1.254885
 149.144408 -1.231787
 149.653433 -1.274587
 150.162459 -1.175177
 150.671484 -1.220687
 151.180509 -1.306514
 151.689535 -1.237796
 152.198560 -1.223284
 152.707585 -1.275882
 153.216610 -1.333380
 153.725636 -1.226905
 154.234661 -1.198953
 154.743686 -1.240927
 155.252711 -1.294161
 155.761737 -1.219622
 156.270762 -1.187582
 156.779787 -1.233296
 157.288813 -1.223709
 157.797838 -1.253633
 158.306863 -1.256744
 158.815888 -1.268936
 159.324914 -1.232662
 159.833939 -1.254916
 160.342964 -1.224630
 160.851990 -1.254602
 161.361015 -1.276346
 161.870040 -1.247430
 162.379065 -1.236530
 162.888091 -1.255791
 163.397116 -1.214358
 163.906141 -1.256758
 164.415167 -1.222017
 164.924192 -1.231716
 165.433217 -1.286644
 165.942242 -1.248137
 166.451268 -1.298287
 166.960293 -1.311253
 167.469318 -1.200388
 167.978344 -1.236528
 168.487369 -1.197247
 168.996394 -1.221061
 169.505419 -1.258681
 170.014445 -1.253499
 170.523470 -1.244355
 171.032495 -1.257749
 171.541521 -1.256180
 172.050546 -1.224253
 172.559571 -1.205800
 173.068596 -1.213032
 173.577622 -1.268433
 174.086647 -1.315667
 174.595672 -1.303288
 175.104698 -1.218281
 175.613723 -1.223327
 176.122748 -1.274326
 176.631773 -1.247291
 177.140799 -1.220360
 177.649824 -1.239866
 178.158849 -1.299973
 178.667875 -1.257563
 179.176900 -1.202480
 179.685925 -1.268347
 180.194950 -1.267191
 180.703976 -1.262559
 181.213001 -1.230830
 181.722026 -1.251629
 182.231052 -1.232568
 182.740077 -1.282228
 183.249102 -1.219402
 183.758127 -1.253545
 184.267153 -1.162445
 184.776178 -1.246993
 185.285203 -1.245243
 185.794228 -1.238963
 186.303254 -1.239916
 186.812279 -1.310670
 187.321304 -1.231250
 187.830330 -1.225706
 188.339355 -1.215949
 188.848380 -1.282231
 189.357405 -1.267585
 189.866431 -1.246869
 190.375456 -1.168309
 190.884481 -1.223921
 191.393507 -1.253174
 191.902532 -1.285715
 192.411557 -1.265421
 192.920582 -1.161493
 193.429608 -1.299754
 193.938633 -1.264025
 194.447658 -1.225116
 194.956684 -1.300299
 195.465709 -1.268751
 195.974734 -1.225050
 196.483759 -1.230010
 196.992785 -1.292650
 197.501810 -1.274277
 198.010835 -1.209083
 198.519861 -1.209812
 199.028886 -1.252736
 199.537911 -1.259057
 200.046936 -1.293323
 200.555962 -1.248068
 201.064987 -1.275059
 201.574012 -1.254673
 202.083038 -1.280274
 202.592063 -1.253016
 203.101088 -1.296786
 203.610113 -1.290617
 204.119139 -1.303559
 204.628164 -1.275142
 205.137189 -1.269206
 205.646215 -1.265825
 206.155240 -1.227228
 206.664265 -1.226275
 207.173290 -1.251646
 207.682316 -1.235361
 208.191341 -1.185916
 208.700366 -1.204327
 209.209392 -1.269030
 209.718417 -1.320478
 210.227442 -1.273515
 210.736467 -1.232748
 211.245493 -1.222164
 211.754518 -1.198742
 212.263543 -1.189403
